Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Antibody Identifier,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,453_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 453",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,453_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,453_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 453",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,453_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs [macro image]",HuDSeN:1108,"Embryo N352, slide 461",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 461",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 461",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs [macro image]",HuDSeN:1108,"Embryo N352, slide 469",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 469",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 469",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs [macro image]",HuDSeN:1108,"Embryo N352, slide 57",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 57",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 57",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs [macro image]",HuDSeN:1108,"Embryo N352, slide 65",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 65",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 65",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs [macro image]",HuDSeN:1108,"Embryo N352, slide 82",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs [label image]",HuDSeN:1108,"Embryo N352, slide 82",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs [0]",HuDSeN:1108,"Embryo N352, slide 82",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_coronal/3DView.jpg,HuDSeN:1108,3D view,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_coronal/3DView.jpg,3D view of data mapped into a CS19 model,,"Red = strong expression, yellow = moderate expression",,
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/3DView.jpg,HuDSeN:131,3D view,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/3DView.jpg,3D view of data mapped into a CS19 model,,"Red = strong expression, blue = weak expression",,
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_097_01.jpg,HuDSeN:131,"Embryo N454, slide 97, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_097_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_108_01.jpg,HuDSeN:131,"Embryo N454, slide 108, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_108_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_117_01.jpg,HuDSeN:131,"Embryo N454, slide 117, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_117_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_128_01.jpg,HuDSeN:131,"Embryo N454, slide 128, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_128_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_137_01.jpg,HuDSeN:131,"Embryo N454, slide 137, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_137_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_146_01.jpg,HuDSeN:131,"Embryo N454, slide 146, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_146_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS19,HDBR_GAP43_IHC_CS19_transverse/N454_162_01.jpg,HuDSeN:131,"Embryo N454, slide 162, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_162_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 047",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 047",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 047",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 089",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 089",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 089",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 177",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 177",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 177",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 222",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 222",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 222",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 247",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 247",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 247",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 267",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 267",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 267",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 312",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 312",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 312",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 335",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 335",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 335",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 359",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 359",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 359",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 380",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 380",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 380",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 402",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 402",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 402",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 422",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 422",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs [0]",HuDSeN:604,"Embryo 1293, slide 422",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,443_GAP43.svs [macro image]",HuDSeN:604,"Embryo 1293, slide 443",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,443_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
GAP43-CS20,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,443_GAP43.svs [label image]",HuDSeN:604,"Embryo 1293, slide 443",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,443_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
